EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Average Job Satisfaction  
3780,3,1,3,2.730586371
3781,4,4,3,2.733333333
3782,1,2,3,2.731319555
3783,2,3,3,2.732484076
3784,4,2,3,2.732057416
3785,3,4,2,2.733226837
3786,3,3,3,2.7312
3787,3,3,2,2.730769231
3788,1,1,1,2.730337079
3789,2,1,3,2.733118971
3790,3,3,3,2.735909823
3791,4,1,3,2.735483871
3792,3,2,3,2.738287561
3793,1,1,3,2.739482201
3794,3,4,3,2.742301459
3795,3,2,3,2.74025974
3796,4,1,2,2.741463415
3797,3,1,2,2.744299674
3798,1,4,1,2.747145188
3799,3,4,3,2.745098039
3800,2,4,2,2.74304419
3801,1,4,3,2.740983607
3802,3,2,3,2.738916256
3803,2,2,4,2.740131579
3804,2,3,3,2.741350906
3805,2,1,3,2.740924092
3806,1,3,3,2.743801653
3807,4,3,3,2.743377483
3808,1,4,4,2.742951907
3809,3,3,3,2.740863787
3810,4,3,3,2.740432612
3811,1,1,3,2.74
3812,4,4,3,2.742904841
3813,2,3,2,2.740802676
3814,4,3,2,2.740368509
3815,4,1,3,2.739932886
3816,4,2,3,2.742857143
3817,3,4,2,2.744107744
3818,4,1,1,2.741989882
3819,3,2,3,2.744932432
3820,2,3,2,2.746192893
3821,2,3,3,2.745762712
3822,2,4,3,2.74533107
3823,2,4,2,2.743197279
3824,2,2,2,2.741056218
3825,3,1,3,2.742320819
3826,1,1,3,2.745299145
3827,4,1,3,2.748287671
3828,3,3,3,2.751286449
3829,3,4,3,2.750859107
3830,3,1,2,2.748709122
3831,2,1,3,2.751724138
3832,4,1,3,2.754749568
3833,2,1,3,2.757785467
3834,2,1,2,2.760831889
3835,3,4,3,2.763888889
3836,2,4,4,2.76173913
3837,4,3,3,2.759581882
3838,3,3,3,2.759162304
3839,1,3,3,2.758741259
3840,3,3,3,2.758318739
3841,3,3,2,2.757894737
3842,1,3,1,2.757469244
3843,4,4,3,2.757042254
3844,4,3,4,2.754850088
3845,4,1,3,2.754416961
3846,2,2,1,2.757522124
3847,3,4,2,2.758865248
3848,1,4,3,2.756660746
3849,3,4,3,2.754448399
3850,1,4,2,2.752228164
3851,1,4,3,2.75
3852,2,3,3,2.747763864
3853,4,4,2,2.747311828
3854,1,1,1,2.745062837
3855,3,3,3,2.748201439
3856,2,1,3,2.747747748
3857,4,3,3,2.750902527
3858,4,2,3,2.75045208
3859,1,2,3,2.751811594
3860,4,1,3,2.753176044
3861,3,3,3,2.756363636
3862,4,2,3,2.755919854
3863,1,2,3,2.75729927
3864,3,3,3,2.758683729
3865,4,3,3,2.758241758
3866,4,1,3,2.757798165
3867,2,3,3,2.761029412
3868,3,3,3,2.760589319
3869,4,4,4,2.760147601
3870,4,4,4,2.757855823
3871,1,2,2,2.755555556
3872,4,4,3,2.756957328
3873,4,2,2,2.75464684
3874,1,4,3,2.756052142
3875,4,1,2,2.753731343
3876,4,2,3,2.757009346
3877,2,2,3,2.758426966
3878,3,3,3,2.759849906
3879,4,3,3,2.759398496
3880,4,1,3,2.758945386
3881,3,4,3,2.762264151
3882,1,3,2,2.759924386
3883,3,4,3,2.759469697
3884,4,3,3,2.75711575
3885,4,3,2,2.756653992
3886,2,4,NA,2.756190476
3887,4,3,3,2.753816794
3888,4,2,3,2.75334608
3889,4,4,3,2.754789272
3890,1,2,3,2.752399232
3891,2,4,4,2.753846154
3892,3,4,4,2.751445087
3893,2,2,3,2.749034749
3894,3,4,2,2.750483559
3895,2,4,3,2.748062016
3896,3,4,3,2.745631068
3897,3,4,3,2.743190661
3898,1,4,4,2.740740741
3899,4,4,3,2.73828125
3900,3,3,3,2.735812133
3901,4,3,3,2.735294118
3902,4,3,3,2.734774067
3903,3,4,2,2.734251969
3904,3,3,2,2.731755424
3905,4,3,3,2.731225296
3906,3,3,1,2.730693069
3907,4,3,4,2.73015873
3908,4,2,3,2.729622266
3909,1,3,2,2.731075697
3910,2,3,4,2.730538922
3911,3,2,3,2.73
3912,2,1,3,2.731462926
3913,2,1,4,2.734939759
3914,3,2,3,2.738430584
3915,4,3,3,2.739919355
3916,2,4,2,2.739393939
3917,3,2,1,2.736842105
3918,3,4,2,2.738336714
3919,2,1,3,2.735772358
3920,1,2,3,2.739307536
3921,3,2,1,2.740816327
3922,4,4,2,2.742331288
3923,4,4,3,2.739754098
3924,4,3,1,2.737166324
3925,2,2,2,2.736625514
3926,3,3,4,2.73814433
3927,4,1,3,2.737603306
3928,1,4,3,2.741200828
3929,3,4,2,2.738589212
3930,1,3,3,2.735966736
3931,3,4,2,2.735416667
3932,2,2,3,2.732776618
3933,4,3,4,2.734309623
3934,3,1,3,2.733752621
3935,4,4,3,2.737394958
3936,4,2,2,2.734736842
3937,4,4,4,2.73628692
3938,1,1,2,2.733615222
3939,3,2,2,2.737288136
3940,1,3,3,2.738853503
3941,4,1,3,2.738297872
3942,3,3,3,2.742004264
3943,2,2,3,2.741452991
3944,2,4,3,2.743040685
3945,3,3,3,2.740343348
3946,2,2,2,2.739784946
3947,3,1,3,2.74137931
3948,4,2,2,2.745140389
3949,3,1,3,2.746753247
3950,4,3,3,2.750542299
3951,1,3,2,2.75
3952,2,4,3,2.749455338
3953,4,4,3,2.746724891
3954,2,2,3,2.743982495
3955,4,3,3,2.745614035
3956,3,1,3,2.745054945
3957,1,4,3,2.748898678
3958,1,3,3,2.746136865
3959,2,2,3,2.745575221
3960,3,4,3,2.747228381
3961,4,1,3,2.744444444
3962,3,2,2,2.748329621
3963,3,2,2,2.75
3964,3,4,3,2.751677852
3965,4,1,3,2.748878924
3966,3,4,4,2.752808989
3967,3,3,3,2.75
3968,2,2,3,2.749435666
3969,3,1,2,2.751131222
3970,2,1,2,2.755102041
3971,2,4,3,2.759090909
3972,1,2,3,2.756264237
3973,4,1,2,2.757990868
3974,4,1,1,2.76201373
3975,3,4,3,2.766055046
3976,1,3,2,2.763218391
3977,2,2,1,2.762672811
3978,3,3,4,2.76443418
3979,1,3,3,2.763888889
3980,4,2,3,2.763341067
3981,4,2,4,2.765116279
3982,3,4,3,2.766899767
3983,2,3,3,2.764018692
3984,2,2,2,2.763466042
3985,2,3,4,2.765258216
3986,3,2,3,2.764705882
3987,2,1,3,2.766509434
3988,4,4,2,2.770685579
3989,1,1,3,2.767772512
3990,3,1,3,2.771971496
3991,2,4,2,2.776190476
3992,3,4,3,2.77326969
3993,1,3,3,2.770334928
3994,2,3,1,2.769784173
3995,4,1,3,2.769230769
3996,1,1,3,2.773493976
3997,NA,3,4,2.777777778
3998,4,2,3,2.777239709
3999,1,4,3,2.779126214
4000,4,4,2,2.776155718
4001,4,4,4,2.773170732
4002,4,4,4,2.770171149
4003,3,3,2,2.767156863
4004,2,3,3,2.766584767
4005,4,4,2,2.766009852
4006,3,4,3,2.762962963
4007,4,3,3,2.75990099
4008,4,3,3,2.759305211
4009,3,2,2,2.758706468
4010,1,1,3,2.760598504
4011,2,3,3,2.765
4012,4,2,3,2.764411028
4013,1,3,3,2.766331658
4014,4,2,3,2.765743073
4015,4,4,2,2.767676768
4016,3,2,3,2.764556962
4017,4,1,2,2.766497462
4018,4,4,3,2.770992366
4019,2,4,4,2.767857143
4020,2,2,3,2.764705882
4021,2,4,2,2.766666667
4022,4,2,3,2.763496144
4023,2,3,3,2.765463918
4024,2,3,3,2.764857881
4025,3,4,3,2.764248705
4026,4,1,3,2.761038961
4027,4,1,3,2.765625
4028,4,2,3,2.770234987
4029,2,4,2,2.772251309
4030,2,4,2,2.769028871
4031,1,NA,3,2.765789474
4032,2,3,2,2.773087071
4033,1,3,2,2.772486772
4034,4,4,3,2.771883289
4035,2,1,3,2.768617021
4036,4,1,3,2.773333333
4037,1,4,3,2.778074866
4038,3,2,1,2.774798928
4039,3,2,3,2.77688172
4040,3,1,4,2.778975741
4041,3,4,3,2.783783784
4042,4,4,2,2.780487805
4043,1,3,2,2.777173913
4044,3,4,3,2.776566757
4045,2,3,3,2.773224044
4046,2,3,2,2.77260274
4047,3,4,3,2.771978022
4048,3,1,3,2.768595041
4049,1,3,3,2.773480663
4050,2,2,2,2.772853186
4051,3,4,3,2.775
4052,4,3,3,2.771587744
4053,3,2,4,2.770949721
4054,4,1,3,2.773109244
4055,1,1,3,2.778089888
4056,4,2,3,2.783098592
4057,4,4,2,2.785310734
4058,1,3,3,2.781869688
4059,2,4,4,2.78125
4060,2,4,3,2.777777778
4061,2,4,3,2.774285714
4062,1,2,3,2.770773639
4063,2,1,1,2.772988506
4064,3,3,2,2.778097983
4065,3,1,4,2.777456647
4066,1,2,3,2.782608696
4067,1,4,2,2.784883721
4068,4,3,2,2.781341108
4069,3,1,2,2.780701754
4070,1,1,2,2.785923754
4071,3,4,3,2.791176471
4072,4,1,3,2.787610619
4073,3,4,2,2.792899408
4074,1,1,2,2.789317507
4075,3,4,3,2.794642857
4076,4,4,3,2.791044776
4077,4,4,3,2.78742515
4078,1,4,3,2.783783784
4079,1,1,2,2.780120482
4080,1,3,2,2.785498489
4081,4,3,3,2.784848485
4082,1,3,3,2.784194529
4083,4,2,3,2.783536585
4084,3,2,3,2.785932722
4085,4,4,3,2.788343558
4086,2,1,3,2.784615385
4087,4,3,3,2.790123457
4088,3,3,4,2.789473684
4089,3,1,3,2.788819876
4090,2,3,2,2.794392523
4091,4,4,4,2.79375
4092,4,3,4,2.789968652
4093,2,2,3,2.789308176
4094,3,2,3,2.791798107
4095,4,2,2,2.794303797
4096,4,3,2,2.796825397
4097,1,3,3,2.796178344
4098,2,3,2,2.795527157
4099,4,2,3,2.794871795
4100,1,3,3,2.797427653
4101,1,3,3,2.796774194
4102,4,1,2,2.796116505
4103,4,4,3,2.801948052
4104,3,2,1,2.798045603
4105,4,3,3,2.800653595
4106,4,3,4,2.8
4107,2,3,3,2.799342105
4108,2,4,3,2.798679868
4109,3,2,3,2.794701987
4110,1,4,2,2.797342193
4111,2,2,3,2.793333333
4112,1,4,3,2.795986622
4113,2,3,3,2.791946309
4114,3,4,3,2.791245791
4115,3,4,3,2.787162162
4116,1,3,2,2.783050847
4117,1,4,NA,2.782312925
4118,2,4,3,2.778156997
4119,3,1,3,2.773972603
4120,4,4,2,2.780068729
4121,4,1,2,2.775862069
4122,1,4,3,2.78200692
4123,4,2,3,2.777777778
4124,3,3,2,2.780487805
4125,1,4,4,2.77972028
4126,1,3,2,2.775438596
4127,4,3,1,2.774647887
4128,1,2,3,2.77385159
4129,4,3,3,2.776595745
4130,4,4,2,2.775800712
4131,3,2,3,2.771428571
4132,4,1,3,2.774193548
4133,3,4,3,2.78057554
4134,1,4,3,2.776173285
4135,2,3,3,2.77173913
4136,2,4,2,2.770909091
4137,4,3,3,2.766423358
4138,3,3,3,2.765567766
4139,3,3,4,2.764705882
4140,3,3,3,2.763837638
4141,3,4,3,2.762962963
4142,4,2,3,2.758364312
4143,4,1,1,2.76119403
4144,4,1,3,2.767790262
4145,2,4,2,2.77443609
4146,2,1,3,2.769811321
4147,4,3,3,2.776515152
4148,3,4,3,2.775665399
4149,4,1,3,2.770992366
4150,2,2,3,2.777777778
4151,4,2,2,2.780769231
4152,2,3,4,2.783783784
4153,2,4,1,2.782945736
4154,3,2,3,2.778210117
4155,4,3,3,2.78125
4156,4,3,3,2.780392157
4157,1,2,3,2.779527559
4158,4,4,2,2.782608696
4159,3,1,2,2.777777778
4160,4,3,3,2.784860558
4161,4,3,3,2.784
4162,3,3,2,2.78313253
4163,1,2,3,2.782258065
4164,4,3,3,2.785425101
4165,1,3,2,2.784552846
4166,2,4,3,2.783673469
4167,3,3,3,2.778688525
4168,2,1,3,2.777777778
4169,1,2,2,2.785123967
4170,4,4,2,2.788381743
4171,1,4,3,2.783333333
4172,4,4,3,2.778242678
4173,1,3,2,2.773109244
4174,3,1,3,2.772151899
4175,1,2,3,2.779661017
4176,3,4,3,2.782978723
4177,2,1,3,2.777777778
4178,3,3,2,2.785407725
4179,2,1,3,2.784482759
4180,3,2,3,2.792207792
4181,1,4,3,2.795652174
4182,2,1,2,2.790393013
4183,3,4,3,2.798245614
4184,4,4,4,2.792951542
4185,4,3,3,2.787610619
4186,4,4,4,2.786666667
4187,2,4,2,2.78125
4188,4,3,2,2.775784753
4189,1,3,3,2.774774775
4190,4,4,3,2.773755656
4191,2,1,4,2.768181818
4192,3,1,3,2.776255708
4193,3,4,3,2.78440367
4194,4,1,3,2.778801843
4195,1,3,2,2.787037037
4196,4,3,3,2.786046512
4197,3,4,3,2.785046729
4198,2,3,3,2.779342723
4199,2,3,3,2.778301887
4200,2,2,3,2.777251185
4201,1,4,3,2.780952381
4202,4,4,3,2.775119617
4203,1,3,3,2.769230769
4204,3,3,2,2.768115942
4205,2,1,2,2.766990291
4206,3,1,3,2.775609756
4207,3,4,2,2.784313725
4208,1,4,3,2.778325123
4209,2,1,2,2.772277228
4210,3,1,3,2.781094527
4211,4,4,2,2.79
4212,1,3,4,2.783919598
4213,1,4,3,2.782828283
4214,4,4,3,2.776649746
4215,2,3,2,2.770408163
4216,1,1,2,2.769230769
4217,3,3,3,2.778350515
4218,4,3,3,2.777202073
4219,2,2,3,2.776041667
4220,2,NA,3,2.780104712
4221,2,1,2,2.794736842
4222,4,3,2,2.804232804
4223,1,3,2,2.803191489
4224,3,2,3,2.802139037
4225,3,2,3,2.806451613
4226,2,2,3,2.810810811
4227,2,4,3,2.815217391
4228,3,4,3,2.808743169
4229,3,1,3,2.802197802
4230,4,1,4,2.812154696
4231,1,3,4,2.822222222
4232,2,2,3,2.82122905
4233,4,4,2,2.825842697
4234,2,3,3,2.81920904
4235,1,4,3,2.818181818
4236,2,4,3,2.811428571
4237,1,2,3,2.804597701
4238,4,4,2,2.809248555
4239,3,1,3,2.802325581
4240,4,4,3,2.812865497
4241,3,4,3,2.805882353
4242,3,4,3,2.798816568
4243,3,2,2,2.791666667
4244,3,4,1,2.796407186
4245,3,2,2,2.789156627
4246,3,1,2,2.793939394
4247,2,3,3,2.804878049
4248,1,3,1,2.803680982
4249,1,3,2,2.802469136
4250,2,3,4,2.801242236
4251,4,3,2,2.8
4252,2,2,4,2.798742138
4253,3,1,3,2.803797468
4254,4,1,3,2.815286624
4255,4,4,3,2.826923077
4256,1,3,3,2.819354839
4257,3,4,4,2.818181818
4258,3,4,3,2.810457516
4259,1,2,2,2.802631579
4260,3,3,3,2.80794702
4261,4,4,3,2.806666667
4262,2,4,3,2.798657718
4263,1,1,2,2.790540541
4264,1,3,3,2.802721088
4265,4,4,3,2.801369863
4266,2,3,3,2.793103448
4267,3,2,3,2.791666667
4268,3,4,3,2.797202797
4269,3,1,3,2.788732394
4270,2,4,3,2.80141844
4271,1,4,3,2.792857143
4272,3,4,4,2.784172662
4273,1,3,2,2.775362319
4274,3,2,4,2.773722628
4275,2,2,3,2.779411765
4276,1,3,3,2.785185185
4277,2,3,2,2.78358209
4278,3,2,2,2.781954887
4279,4,4,2,2.787878788
4280,4,3,2,2.778625954
4281,3,4,3,2.776923077
4282,3,1,2,2.76744186
4283,2,3,3,2.78125
4284,3,4,3,2.779527559
4285,2,3,3,2.76984127
4286,3,3,3,2.768
4287,3,3,3,2.766129032
4288,2,2,3,2.764227642
4289,1,4,3,2.770491803
4290,4,3,4,2.760330579
4291,1,3,3,2.758333333
4292,3,4,1,2.756302521
4293,1,1,4,2.745762712
4294,3,4,2,2.760683761
4295,4,3,3,2.75
4296,1,3,2,2.747826087
4297,4,4,4,2.745614035
4298,4,1,3,2.734513274
4299,2,4,3,2.75
4300,4,1,2,2.738738739
4301,3,1,3,2.754545455
4302,2,2,3,2.770642202
4303,2,2,3,2.777777778
4304,3,2,3,2.785046729
4305,2,3,1,2.79245283
4306,2,2,NA,2.79047619
4307,2,4,3,2.798076923
4308,4,3,3,2.786407767
4309,2,3,3,2.784313725
4310,2,2,2,2.782178218
4311,3,4,2,2.79
4312,3,3,3,2.777777778
4313,3,4,3,2.775510204
4314,4,2,1,2.762886598
4315,3,4,1,2.770833333
4316,3,4,1,2.757894737
4317,3,3,2,2.744680851
4318,3,2,3,2.741935484
4319,1,3,3,2.75
4320,2,4,3,2.747252747
4321,1,4,4,2.733333333
4322,3,3,3,2.719101124
4323,3,2,2,2.715909091
4324,3,1,4,2.724137931
4325,4,2,2,2.744186047
4326,3,1,3,2.752941176
4327,3,1,4,2.773809524
4328,3,1,3,2.795180723
4329,3,4,4,2.817073171
4330,2,4,2,2.802469136
4331,2,1,3,2.7875
4332,3,4,3,2.810126582
4333,NA,4,3,2.794871795
4334,4,2,3,2.779220779
4335,2,2,2,2.789473684
4336,3,3,2,2.8
4337,4,1,3,2.797297297
4338,4,2,3,2.821917808
4339,4,3,3,2.833333333
4340,3,2,3,2.830985915
4341,4,3,2,2.842857143
4342,4,2,3,2.84057971
4343,3,3,3,2.852941176
4344,4,2,2,2.850746269
4345,2,3,3,2.863636364
4346,4,NA,4,2.861538462
4347,1,4,3,2.90625
4348,2,1,2,2.888888889
4349,2,2,3,2.919354839
4350,3,3,3,2.93442623
4351,4,3,3,2.933333333
4352,4,4,1,2.93220339
4353,3,1,3,2.913793103
4354,4,4,3,2.947368421
4355,4,3,4,2.928571429
4356,3,4,4,2.927272727
4357,2,1,3,2.907407407
4358,2,4,2,2.943396226
4359,4,2,2,2.923076923
4360,2,4,3,2.941176471
4361,4,4,1,2.92
4362,4,1,3,2.897959184
4363,4,4,2,2.9375
4364,3,3,3,2.914893617
4365,4,3,3,2.913043478
4366,2,2,1,2.911111111
4367,4,1,3,2.931818182
4368,4,4,3,2.976744186
4369,3,1,2,2.952380952
4370,3,3,2,3
4371,4,4,3,3
4372,4,1,3,2.974358974
4373,4,2,4,3.026315789
4374,3,2,3,3.054054054
4375,2,4,3,3.083333333
4376,1,3,2,3.057142857
4377,3,3,3,3.058823529
4378,3,4,3,3.060606061
4379,1,4,3,3.03125
4380,2,4,3,3
4381,3,3,4,2.966666667
4382,3,4,2,2.965517241
4383,3,4,2,2.928571429
4384,3,4,3,2.888888889
4385,2,3,2,2.846153846
4386,4,4,2,2.84
4387,3,4,1,2.791666667
4388,4,4,3,2.739130435
4389,1,1,4,2.681818182
4390,1,3,4,2.761904762
4391,3,2,3,2.75
4392,4,3,1,2.789473684
4393,3,3,3,2.777777778
4394,3,4,3,2.764705882
4395,3,1,2,2.6875
4396,1,4,3,2.8
4397,3,4,3,2.714285714
4398,2,3,3,2.615384615
4399,3,4,2,2.583333333
4400,4,1,3,2.454545455
4401,3,1,2,2.6
4402,1,3,3,2.777777778
4403,1,3,3,2.75
4404,3,3,3,2.714285714
4405,3,4,3,2.666666667
4406,4,1,3,2.4
4407,4,4,3,2.75
4408,1,3,3,2.333333333
4409,4,1,3,2
4410,1,3,NA,3
